Provinsi;Komoditas;Tahun;Luas Panen;Produksi;KMeans;KMeans Label;Prediksi Produksi
KEP. BANGKA BELITUNG;Kacang Hijau;2010;0;0;0;Rendah;54,12937665
KEP. BANGKA BELITUNG;Kacang Hijau;2011;1;0;0;Rendah;55,17447987
KEP. BANGKA BELITUNG;Kacang Hijau;2012;0;0;0;Rendah;54,12937665
KEP. BANGKA BELITUNG;Kacang Hijau;2013;0;0;0;Rendah;54,12937665
KEP. BANGKA BELITUNG;Kacang Hijau;2014;0;0;0;Rendah;54,12937665
KEP. BANGKA BELITUNG;Kacang Hijau;2015;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;1997;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;1998;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;1999;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2000;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2001;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2002;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2003;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2004;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2005;4;4;0;Rendah;58,30978953
KEP. RIAU;Kacang Hijau;2006;2;2;0;Rendah;56,21958309
KEP. RIAU;Kacang Hijau;2007;2;2;0;Rendah;56,21958309
KEP. RIAU;Kacang Hijau;2008;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2009;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2010;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2011;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2012;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2013;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2014;0;0;0;Rendah;54,12937665
KEP. RIAU;Kacang Hijau;2015;0;0;0;Rendah;54,12937665
LAMPUNG;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
LAMPUNG;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
LAMPUNG;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
LAMPUNG;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
LAMPUNG;Kacang Hijau;1997;6446;5462;0;Rendah;6790,864733
LAMPUNG;Kacang Hijau;1998;9049;7876;0;Rendah;9511,268414
LAMPUNG;Kacang Hijau;1999;5107;4485;0;Rendah;5391,471521
LAMPUNG;Kacang Hijau;2000;6266;5556;0;Rendah;6602,746153
LAMPUNG;Kacang Hijau;2001;7186;6352;0;Rendah;7564,241116
LAMPUNG;Kacang Hijau;2002;5851;5170;0;Rendah;6169,028317
LAMPUNG;Kacang Hijau;2003;6005;5325;0;Rendah;6329,974213
LAMPUNG;Kacang Hijau;2004;5643;4987;0;Rendah;5951,646847
LAMPUNG;Kacang Hijau;2005;5653;5000;0;Rendah;5962,097879
LAMPUNG;Kacang Hijau;2006;5022;4455;0;Rendah;5302,637747
LAMPUNG;Kacang Hijau;2007;5035;4477;0;Rendah;5316,224089
LAMPUNG;Kacang Hijau;2008;4492;4003;0;Rendah;4748,733041
LAMPUNG;Kacang Hijau;2009;4325;3863;0;Rendah;4574,200803
LAMPUNG;Kacang Hijau;2010;3935;3524;0;Rendah;4166,610547
LAMPUNG;Kacang Hijau;2011;4071;3644;0;Rendah;4308,744585
LAMPUNG;Kacang Hijau;2012;3576;3212;0;Rendah;3791,418491
LAMPUNG;Kacang Hijau;2013;2941;2643;0;Rendah;3127,777947
LAMPUNG;Kacang Hijau;2014;2611;2352;0;Rendah;2782,893884
LAMPUNG;Kacang Hijau;2015;1608;1445;0;Rendah;1734,655354
MALUKU;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
MALUKU;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
MALUKU;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
MALUKU;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
MALUKU;Kacang Hijau;1997;316;323;0;Rendah;384,3819942
MALUKU;Kacang Hijau;1998;422;432;0;Rendah;495,1629355
MALUKU;Kacang Hijau;1999;357;353;0;Rendah;427,2312262
MALUKU;Kacang Hijau;2000;342;345;0;Rendah;411,5546779
MALUKU;Kacang Hijau;2001;443;449;0;Rendah;517,1101031
MALUKU;Kacang Hijau;2002;392;398;0;Rendah;463,8098389
MALUKU;Kacang Hijau;2003;224;227;0;Rendah;288,2324979
MALUKU;Kacang Hijau;2004;369;373;0;Rendah;439,7724648
MALUKU;Kacang Hijau;2005;439;446;0;Rendah;512,9296902
MALUKU;Kacang Hijau;2006;547;563;0;Rendah;625,800838
MALUKU;Kacang Hijau;2007;570;601;0;Rendah;649,8382121
MALUKU;Kacang Hijau;2008;605;638;0;Rendah;686,4168248
MALUKU;Kacang Hijau;2009;702;740;0;Rendah;787,7918371
MALUKU;Kacang Hijau;2010;839;888;0;Rendah;930,9709782
MALUKU;Kacang Hijau;2011;655;692;0;Rendah;738,6719858
MALUKU;Kacang Hijau;2012;638;674;0;Rendah;720,905231
MALUKU;Kacang Hijau;2013;841;889;0;Rendah;933,0611847
MALUKU;Kacang Hijau;2014;754;797;0;Rendah;842,1372045
MALUKU;Kacang Hijau;2015;643;662;0;Rendah;726,1307471
MALUKU UTARA;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
MALUKU UTARA;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
MALUKU UTARA;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
MALUKU UTARA;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
MALUKU UTARA;Kacang Hijau;1997;0;0;0;Rendah;54,12937665
MALUKU UTARA;Kacang Hijau;1998;0;0;0;Rendah;54,12937665
MALUKU UTARA;Kacang Hijau;1999;0;0;0;Rendah;54,12937665
MALUKU UTARA;Kacang Hijau;2000;0;0;0;Rendah;54,12937665
MALUKU UTARA;Kacang Hijau;2001;0;0;0;Rendah;54,12937665
MALUKU UTARA;Kacang Hijau;2002;0;0;0;Rendah;54,12937665
MALUKU UTARA;Kacang Hijau;2003;178;201;0;Rendah;240,1577498
MALUKU UTARA;Kacang Hijau;2004;318;345;0;Rendah;386,4722006
MALUKU UTARA;Kacang Hijau;2005;346;376;0;Rendah;415,7350908
MALUKU UTARA;Kacang Hijau;2006;364;387;0;Rendah;434,5469487
MALUKU UTARA;Kacang Hijau;2007;378;404;0;Rendah;449,1783938
MALUKU UTARA;Kacang Hijau;2008;348;383;0;Rendah;417,8252972
MALUKU UTARA;Kacang Hijau;2009;301;331;0;Rendah;368,7054459
MALUKU UTARA;Kacang Hijau;2010;272;299;0;Rendah;338,3974525
MALUKU UTARA;Kacang Hijau;2011;247;272;0;Rendah;312,269872
MALUKU UTARA;Kacang Hijau;2012;251;275;0;Rendah;316,4502849
MALUKU UTARA;Kacang Hijau;2013;278;324;0;Rendah;344,6680718
MALUKU UTARA;Kacang Hijau;2014;492;546;0;Rendah;568,3201609
MALUKU UTARA;Kacang Hijau;2015;614;739;0;Rendah;695,8227537
NUSA TENGGARA BARAT;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
NUSA TENGGARA BARAT;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
NUSA TENGGARA BARAT;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
NUSA TENGGARA BARAT;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
NUSA TENGGARA BARAT;Kacang Hijau;1997;32261;18513;1;Sedang;33770,20436
NUSA TENGGARA BARAT;Kacang Hijau;1998;40450;21943;1;Sedang;42328,55463
NUSA TENGGARA BARAT;Kacang Hijau;1999;26670;14479;1;Sedang;27927,03225
NUSA TENGGARA BARAT;Kacang Hijau;2000;32112;17736;1;Sedang;33614,48398
NUSA TENGGARA BARAT;Kacang Hijau;2001;43591;24039;1;Sedang;45611,22384
NUSA TENGGARA BARAT;Kacang Hijau;2002;43918;24065;1;Sedang;45952,97259
NUSA TENGGARA BARAT;Kacang Hijau;2003;47114;35406;1;Sedang;49293,12248
NUSA TENGGARA BARAT;Kacang Hijau;2004;49842;39730;1;Sedang;52144,16407
NUSA TENGGARA BARAT;Kacang Hijau;2005;44680;35429;1;Sedang;46749,34125
NUSA TENGGARA BARAT;Kacang Hijau;2006;50061;40968;1;Sedang;52373,04167
NUSA TENGGARA BARAT;Kacang Hijau;2007;43990;40970;1;Sedang;46028,22002
NUSA TENGGARA BARAT;Kacang Hijau;2008;40017;39756;1;Sedang;41876,02493
NUSA TENGGARA BARAT;Kacang Hijau;2009;34536;33774;1;Sedang;36147,81418
NUSA TENGGARA BARAT;Kacang Hijau;2010;45511;50012;1;Sedang;47617,82202
NUSA TENGGARA BARAT;Kacang Hijau;2011;45351;50702;1;Sedang;47450,60551
NUSA TENGGARA BARAT;Kacang Hijau;2012;27775;34152;1;Sedang;29081,87131
NUSA TENGGARA BARAT;Kacang Hijau;2013;19374;22079;1;Sedang;20301,95916
NUSA TENGGARA BARAT;Kacang Hijau;2014;16395;18218;1;Sedang;17188,59667
NUSA TENGGARA BARAT;Kacang Hijau;2015;23315;27074;1;Sedang;24420,71095
NUSA TENGGARA TIMUR;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
NUSA TENGGARA TIMUR;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
NUSA TENGGARA TIMUR;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
NUSA TENGGARA TIMUR;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
NUSA TENGGARA TIMUR;Kacang Hijau;1997;19446;14505;1;Sedang;20377,20659
NUSA TENGGARA TIMUR;Kacang Hijau;1998;24246;19580;1;Sedang;25393,70205
NUSA TENGGARA TIMUR;Kacang Hijau;1999;20315;16768;1;Sedang;21285,40129
NUSA TENGGARA TIMUR;Kacang Hijau;2000;17250;13900;0;Rendah;18082,15992
NUSA TENGGARA TIMUR;Kacang Hijau;2001;20596;16441;1;Sedang;21579,0753
NUSA TENGGARA TIMUR;Kacang Hijau;2002;23732;19120;1;Sedang;24856,51899
NUSA TENGGARA TIMUR;Kacang Hijau;2003;24606;20135;1;Sedang;25769,93921
NUSA TENGGARA TIMUR;Kacang Hijau;2004;24012;19896;1;Sedang;25149,1479
NUSA TENGGARA TIMUR;Kacang Hijau;2005;20010;16696;1;Sedang;20966,64481
NUSA TENGGARA TIMUR;Kacang Hijau;2006;22958;19353;1;Sedang;24047,6091
NUSA TENGGARA TIMUR;Kacang Hijau;2007;24694;20802;1;Sedang;25861,90829
NUSA TENGGARA TIMUR;Kacang Hijau;2008;28015;23392;1;Sedang;29332,69608
NUSA TENGGARA TIMUR;Kacang Hijau;2009;24277;20447;1;Sedang;25426,10025
NUSA TENGGARA TIMUR;Kacang Hijau;2010;15767;13462;0;Rendah;16532,27185
NUSA TENGGARA TIMUR;Kacang Hijau;2011;12307;10407;0;Rendah;12916,21471
NUSA TENGGARA TIMUR;Kacang Hijau;2012;13183;11478;0;Rendah;13831,72513
NUSA TENGGARA TIMUR;Kacang Hijau;2013;11869;10139;0;Rendah;12458,45949
NUSA TENGGARA TIMUR;Kacang Hijau;2014;10548;9121;0;Rendah;11077,87814
NUSA TENGGARA TIMUR;Kacang Hijau;2015;11130;9717;0;Rendah;11686,12822
PAPUA;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
PAPUA;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
PAPUA;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
PAPUA;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
PAPUA;Kacang Hijau;1997;1482;1574;0;Rendah;1602,972349
PAPUA;Kacang Hijau;1998;1402;1545;0;Rendah;1519,364091
PAPUA;Kacang Hijau;1999;1442;1798;0;Rendah;1561,16822
PAPUA;Kacang Hijau;2000;1123;1299;0;Rendah;1227,780293
PAPUA;Kacang Hijau;2001;1773;2099;0;Rendah;1907,097386
PAPUA;Kacang Hijau;2002;1436;1461;0;Rendah;1554,897601
PAPUA;Kacang Hijau;2003;788;1027;0;Rendah;877,670714
PAPUA;Kacang Hijau;2004;871;888;0;Rendah;964,4142813
PAPUA;Kacang Hijau;2005;1261;1283;0;Rendah;1372,004537
PAPUA;Kacang Hijau;2006;1269;1291;0;Rendah;1380,365363
PAPUA;Kacang Hijau;2007;901;927;0;Rendah;995,7673779
PAPUA;Kacang Hijau;2008;953;969;0;Rendah;1050,112745
PAPUA;Kacang Hijau;2009;605;645;0;Rendah;686,4168248
PAPUA;Kacang Hijau;2010;757;800;0;Rendah;845,2725142
PAPUA;Kacang Hijau;2011;727;762;0;Rendah;813,9194176
PAPUA;Kacang Hijau;2012;807;841;0;Rendah;897,5276752
PAPUA;Kacang Hijau;2013;649;682;0;Rendah;732,4013664
PAPUA;Kacang Hijau;2014;309;334;0;Rendah;377,0662716
PAPUA;Kacang Hijau;2015;429;468;0;Rendah;502,478658
PAPUA BARAT;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;1997;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;1998;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;1999;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;2000;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;2001;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;2002;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;2003;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;2004;0;0;0;Rendah;54,12937665
PAPUA BARAT;Kacang Hijau;2005;855;872;0;Rendah;947,6926298
PAPUA BARAT;Kacang Hijau;2006;910;928;0;Rendah;1005,173307
PAPUA BARAT;Kacang Hijau;2007;667;671;0;Rendah;751,2132244
PAPUA BARAT;Kacang Hijau;2008;560;557;0;Rendah;639,3871799
PAPUA BARAT;Kacang Hijau;2009;300;291;0;Rendah;367,6603427
PAPUA BARAT;Kacang Hijau;2010;238;245;0;Rendah;302,863943
PAPUA BARAT;Kacang Hijau;2011;257;264;0;Rendah;322,7209042
PAPUA BARAT;Kacang Hijau;2012;178;196;0;Rendah;240,1577498
PAPUA BARAT;Kacang Hijau;2013;173;187;0;Rendah;234,9322337
PAPUA BARAT;Kacang Hijau;2014;170;176;0;Rendah;231,7969241
PAPUA BARAT;Kacang Hijau;2015;112;116;0;Rendah;171,1809373
RIAU;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
RIAU;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
RIAU;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
RIAU;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
RIAU;Kacang Hijau;1997;1226;1191;0;Rendah;1335,425924
RIAU;Kacang Hijau;1998;1624;1604;0;Rendah;1751,377006
RIAU;Kacang Hijau;1999;1464;1458;0;Rendah;1584,160491
RIAU;Kacang Hijau;2000;1642;1701;0;Rendah;1770,188864
RIAU;Kacang Hijau;2001;1301;1305;0;Rendah;1413,808666
RIAU;Kacang Hijau;2002;1573;1582;0;Rendah;1698,076742
RIAU;Kacang Hijau;2003;1931;1945;0;Rendah;2072,223694
RIAU;Kacang Hijau;2004;1158;1170;0;Rendah;1264,358905
RIAU;Kacang Hijau;2005;1886;1950;0;Rendah;2025,19405
RIAU;Kacang Hijau;2006;2194;2311;0;Rendah;2347,085841
RIAU;Kacang Hijau;2007;1650;1739;0;Rendah;1778,54969
RIAU;Kacang Hijau;2008;1577;1688;0;Rendah;1702,257155
RIAU;Kacang Hijau;2009;958;1014;0;Rendah;1055,338261
RIAU;Kacang Hijau;2010;1140;1228;0;Rendah;1245,547047
RIAU;Kacang Hijau;2011;938;995;0;Rendah;1034,436197
RIAU;Kacang Hijau;2012;865;920;0;Rendah;958,143662
RIAU;Kacang Hijau;2013;585;619;0;Rendah;665,5147604
RIAU;Kacang Hijau;2014;598;645;0;Rendah;679,1011022
RIAU;Kacang Hijau;2015;576;598;0;Rendah;656,1088314
SULAWESI BARAT;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;1997;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;1998;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;1999;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;2000;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;2001;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;2002;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;2003;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;2004;0;0;0;Rendah;54,12937665
SULAWESI BARAT;Kacang Hijau;2005;538;730;0;Rendah;616,394909
SULAWESI BARAT;Kacang Hijau;2006;705;907;0;Rendah;790,9271468
SULAWESI BARAT;Kacang Hijau;2007;817;1073;0;Rendah;907,9787074
SULAWESI BARAT;Kacang Hijau;2008;981;1293;0;Rendah;1079,375635
SULAWESI BARAT;Kacang Hijau;2009;803;1093;0;Rendah;893,3472623
SULAWESI BARAT;Kacang Hijau;2010;614;839;0;Rendah;695,8227537
SULAWESI BARAT;Kacang Hijau;2011;526;714;0;Rendah;603,8536704
SULAWESI BARAT;Kacang Hijau;2012;676;930;0;Rendah;760,6191534
SULAWESI BARAT;Kacang Hijau;2013;452;615;0;Rendah;526,5160321
SULAWESI BARAT;Kacang Hijau;2014;269;366;0;Rendah;335,2621428
SULAWESI BARAT;Kacang Hijau;2015;264;360;0;Rendah;330,0366267
SULAWESI SELATAN;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
SULAWESI SELATAN;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
SULAWESI SELATAN;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
SULAWESI SELATAN;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
SULAWESI SELATAN;Kacang Hijau;1997;35406;40885;1;Sedang;37057,05398
SULAWESI SELATAN;Kacang Hijau;1998;46195;56030;1;Sedang;48332,67262
SULAWESI SELATAN;Kacang Hijau;1999;27432;31574;1;Sedang;28723,40091
SULAWESI SELATAN;Kacang Hijau;2000;40735;45700;1;Sedang;42626,40904
SULAWESI SELATAN;Kacang Hijau;2001;34622;39562;1;Sedang;36237,69306
SULAWESI SELATAN;Kacang Hijau;2002;29436;32549;1;Sedang;30817,78776
SULAWESI SELATAN;Kacang Hijau;2003;33180;38608;1;Sedang;34730,65422
SULAWESI SELATAN;Kacang Hijau;2004;21634;27063;1;Sedang;22663,89244
SULAWESI SELATAN;Kacang Hijau;2005;23779;28941;1;Sedang;24905,63885
SULAWESI SELATAN;Kacang Hijau;2006;23490;28554;1;Sedang;24603,60401
SULAWESI SELATAN;Kacang Hijau;2007;26594;32811;1;Sedang;27847,60441
SULAWESI SELATAN;Kacang Hijau;2008;19307;23995;1;Sedang;20231,93725
SULAWESI SELATAN;Kacang Hijau;2009;17966;23299;1;Sedang;18830,45383
SULAWESI SELATAN;Kacang Hijau;2010;21009;26458;1;Sedang;22010,70293
SULAWESI SELATAN;Kacang Hijau;2011;31079;41093;1;Sedang;32534,89235
SULAWESI SELATAN;Kacang Hijau;2012;17143;22623;1;Sedang;17970,33388
SULAWESI SELATAN;Kacang Hijau;2013;14226;18341;0;Rendah;14921,76778
SULAWESI SELATAN;Kacang Hijau;2014;20315;27620;1;Sedang;21285,40129
SULAWESI SELATAN;Kacang Hijau;2015;31653;40787;1;Sedang;33134,7816
SULAWESI TENGAH;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
SULAWESI TENGAH;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
SULAWESI TENGAH;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
SULAWESI TENGAH;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
SULAWESI TENGAH;Kacang Hijau;1997;1760;1293;0;Rendah;1893,511044
SULAWESI TENGAH;Kacang Hijau;1998;2321;1719;0;Rendah;2479,81395
SULAWESI TENGAH;Kacang Hijau;1999;1570;1158;0;Rendah;1694,941432
SULAWESI TENGAH;Kacang Hijau;2000;1204;894;0;Rendah;1312,433654
SULAWESI TENGAH;Kacang Hijau;2001;1414;1075;0;Rendah;1531,90533
SULAWESI TENGAH;Kacang Hijau;2002;1755;1334;0;Rendah;1888,285528
SULAWESI TENGAH;Kacang Hijau;2003;1915;1444;0;Rendah;2055,502043
SULAWESI TENGAH;Kacang Hijau;2004;1748;27063;0;Rendah;1880,969805
SULAWESI TENGAH;Kacang Hijau;2005;1821;1381;0;Rendah;1957,26234
SULAWESI TENGAH;Kacang Hijau;2006;1686;1281;0;Rendah;1816,173406
SULAWESI TENGAH;Kacang Hijau;2007;1418;1115;0;Rendah;1536,085743
SULAWESI TENGAH;Kacang Hijau;2008;1073;873;0;Rendah;1175,525132
SULAWESI TENGAH;Kacang Hijau;2009;1250;1014;0;Rendah;1360,508402
SULAWESI TENGAH;Kacang Hijau;2010;1254;1031;0;Rendah;1364,688815
SULAWESI TENGAH;Kacang Hijau;2011;1577;1312;0;Rendah;1702,257155
SULAWESI TENGAH;Kacang Hijau;2012;1639;1373;0;Rendah;1767,053554
SULAWESI TENGAH;Kacang Hijau;2013;1009;839;0;Rendah;1108,638526
SULAWESI TENGAH;Kacang Hijau;2014;839;721;0;Rendah;930,9709782
SULAWESI TENGAH;Kacang Hijau;2015;764;628;0;Rendah;852,5882367
SULAWESI TENGGARA;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
SULAWESI TENGGARA;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
SULAWESI TENGGARA;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
SULAWESI TENGGARA;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
SULAWESI TENGGARA;Kacang Hijau;1997;1216;904;0;Rendah;1324,974892
SULAWESI TENGGARA;Kacang Hijau;1998;1349;973;0;Rendah;1463,97362
SULAWESI TENGGARA;Kacang Hijau;1999;1406;981;0;Rendah;1523,544504
SULAWESI TENGGARA;Kacang Hijau;2000;1269;901;0;Rendah;1380,365363
SULAWESI TENGGARA;Kacang Hijau;2001;1673;1190;0;Rendah;1802,587064
SULAWESI TENGGARA;Kacang Hijau;2002;1946;1406;0;Rendah;2087,900243
SULAWESI TENGGARA;Kacang Hijau;2003;2067;1463;0;Rendah;2214,357732
SULAWESI TENGGARA;Kacang Hijau;2004;2381;1675;0;Rendah;2542,520143
SULAWESI TENGGARA;Kacang Hijau;2005;2160;1602;0;Rendah;2311,552332
SULAWESI TENGGARA;Kacang Hijau;2006;1955;1475;0;Rendah;2097,306172
SULAWESI TENGGARA;Kacang Hijau;2007;2273;1832;0;Rendah;2429,648996
SULAWESI TENGGARA;Kacang Hijau;2008;1958;1640;0;Rendah;2100,441481
SULAWESI TENGGARA;Kacang Hijau;2009;1355;1131;0;Rendah;1470,24424
SULAWESI TENGGARA;Kacang Hijau;2010;1119;900;0;Rendah;1223,59988
SULAWESI TENGGARA;Kacang Hijau;2011;1899;1527;0;Rendah;2038,780391
SULAWESI TENGGARA;Kacang Hijau;2012;1325;1076;0;Rendah;1438,891143
SULAWESI TENGGARA;Kacang Hijau;2013;1342;1083;0;Rendah;1456,657898
SULAWESI TENGGARA;Kacang Hijau;2014;1476;1192;0;Rendah;1596,701729
SULAWESI TENGGARA;Kacang Hijau;2015;1287;1036;0;Rendah;1399,177221
SULAWESI UTARA;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
SULAWESI UTARA;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
SULAWESI UTARA;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
SULAWESI UTARA;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
SULAWESI UTARA;Kacang Hijau;1997;4956;4857;0;Rendah;5233,660935
SULAWESI UTARA;Kacang Hijau;1998;1294;1272;0;Rendah;1406,492943
SULAWESI UTARA;Kacang Hijau;1999;3940;3881;0;Rendah;4171,836063
SULAWESI UTARA;Kacang Hijau;2000;2691;2685;0;Rendah;2866,502142
SULAWESI UTARA;Kacang Hijau;2001;1698;1709;0;Rendah;1828,714644
SULAWESI UTARA;Kacang Hijau;2002;1229;1233;0;Rendah;1338,561234
SULAWESI UTARA;Kacang Hijau;2003;991;1004;0;Rendah;1089,826668
SULAWESI UTARA;Kacang Hijau;2004;1225;1268;0;Rendah;1334,380821
SULAWESI UTARA;Kacang Hijau;2005;1417;1463;0;Rendah;1535,040639
SULAWESI UTARA;Kacang Hijau;2006;1506;2078;0;Rendah;1628,054826
SULAWESI UTARA;Kacang Hijau;2007;1614;2153;0;Rendah;1740,925974
SULAWESI UTARA;Kacang Hijau;2008;1791;2381;0;Rendah;1925,909244
SULAWESI UTARA;Kacang Hijau;2009;2123;2680;0;Rendah;2272,883513
SULAWESI UTARA;Kacang Hijau;2010;1715;2184;0;Rendah;1846,481399
SULAWESI UTARA;Kacang Hijau;2011;1433;1825;0;Rendah;1551,762291
SULAWESI UTARA;Kacang Hijau;2012;1621;2045;0;Rendah;1748,241696
SULAWESI UTARA;Kacang Hijau;2013;1218;1541;0;Rendah;1327,065099
SULAWESI UTARA;Kacang Hijau;2014;1170;1498;0;Rendah;1276,900144
SULAWESI UTARA;Kacang Hijau;2015;845;969;0;Rendah;937,2415976
SUMATERA BARAT;Kacang Hijau;1993;0;0;0;Rendah;54,12937665
SUMATERA BARAT;Kacang Hijau;1994;0;0;0;Rendah;54,12937665
SUMATERA BARAT;Kacang Hijau;1995;0;0;0;Rendah;54,12937665
SUMATERA BARAT;Kacang Hijau;1996;0;0;0;Rendah;54,12937665
SUMATERA BARAT;Kacang Hijau;1997;1302;1454;0;Rendah;1414,853769
SUMATERA BARAT;Kacang Hijau;1998;1200;1321;0;Rendah;1308,253241
SUMATERA BARAT;Kacang Hijau;1999;1386;1617;0;Rendah;1502,64244
SUMATERA BARAT;Kacang Hijau;2000;1483;1692;0;Rendah;1604,017452
SUMATERA BARAT;Kacang Hijau;2001;1315;1468;0;Rendah;1428,440111
SUMATERA BARAT;Kacang Hijau;2002;1391;1597;0;Rendah;1507,867956
SUMATERA BARAT;Kacang Hijau;2003;1353;1531;0;Rendah;1468,154033
SUMATERA BARAT;Kacang Hijau;2004;1174;1338;0;Rendah;1281,080557
SUMATERA BARAT;Kacang Hijau;2005;1385;1594;0;Rendah;1501,597336
SUMATERA BARAT;Kacang Hijau;2006;1198;1380;0;Rendah;1306,163034
SUMATERA BARAT;Kacang Hijau;2007;1157;1345;0;Rendah;1263,313802
SUMATERA BARAT;Kacang Hijau;2008;1227;1434;0;Rendah;1336,471028
SUMATERA BARAT;Kacang Hijau;2009;1153;1346;0;Rendah;1259,133389
